skillID,commonName,commonValue
400021032,w,5
400021032,subTime,4
400021032,z,500+20*x
400021032,v,10
400021032,s,12
400021032,q,60
400021032,q2,10
400021032,attackCount,1250
400021032,damage,100
400021032,s2,5
400021032,u2,d(x/3)
400021032,w2,60
400021052,maxLevel,25
400021052,y,10+d(x/5)
400021052,w,5
400021052,time,4
400021052,x,1250
400021052,z,100
400021033,maxLevel,25
400021033,mpCon,1000
400021033,cooltime,180
400021033,damage,500+20*x
400021033,mobCount,12
400021033,attackCount,10
400021033,x,3
400021033,time,30+d(x/3)
400021033,subTime,60
400021033,y,10
400021133,maxLevel,25
400021133,mpCon,1000
400021133,cooltime,180
400021133,damage,500+20*x
400021133,mobCount,12
400021133,attackCount,10
400021133,x,3
400021133,time,30
400021133,subTime,60
400021133,y,10
400021041,maxLevel,25
400021041,mpCon,1000
400021041,damage,450+18*x
400021041,attackCount,4
400021041,mobCount,10
400021041,time,6
400021041,subTime,210
400021041,cooltime,30
400021041,w,315+13*x
400021041,z,5
400021041,y,425+17*x
400021041,v,6
400021041,attackDelay,990
400021041,cr,15
400021049,maxLevel,25
400021049,mpCon,1000
400021049,damage,315+13*x
400021049,attackCount,5
400021049,mobCount,10
400021049,time,6
400021049,subTime,180
400021049,cooltime,30
400021049,attackDelay,990
400021050,maxLevel,25
400021050,mpCon,1000
400021050,damage,425+17*x
400021050,attackCount,6
400021050,mobCount,10
400021050,time,6
400021050,subTime,180
400021050,cooltime,30
400021050,attackDelay,990
400021042,maxLevel,25
400021042,cooltime,20
400021042,x,2
400021042,y,6
400021042,mpCon,500
400021042,damage,200+8*x
400021042,z,25
400021042,w,12
400021042,w2,5
400021042,v,1
400021042,mobCount,15
400021042,v2,35
400021042,dotInterval,250+10*x
400021042,s,1
400021042,q,8
400021042,q2,8
400021042,u,1
400021042,s2,2
400021042,u2,7
400021042,dot,5
400021043,damage,200+8*x
400021043,maxLevel,25
400021043,x,35
400021043,updatableTime,1800
400021043,attackCount,12
400021043,mobCount,15
400021043,y,3450
400021043,u,1530
400021044,maxLevel,25
400021044,damage,250+10*x
400021044,attackCount,1
400021044,bulletCount,8
400021044,x,6
400021044,z,2
400021044,y,1
400021044,mobCount,8
400021044,u,3450
400021045,maxLevel,25
400021045,mobCount,8
400021045,attackCount,1
400021045,z,8
400021045,x,1
400021045,y,6
400021045,prop,100
400021045,damage,250+10*x
400021045,u,5000
400021047,maxLevel,25
400021047,mpCon,500
400021047,cooltimeMS,500
400021047,x,20000
400021047,v,20
400021047,y,4
400021047,damage,775+30*x
400021047,time,40
400021047,mobCount,10
400021047,attackCount,4
400021047,subTime,800
400021047,u,2
400021047,z,700
400021047,w,100
400021046,maxLevel,25
400021046,mpCon,1000
400021046,mobCount,12
400021046,damage,575+23*x
400021046,attackCount,7
400021046,cooltime,20
400020046,maxLevel,25
400020046,mobCount,12
400020046,damage,600+24*x
400020046,attackCount,7
400020046,attackDelay,820
400020046,time,4
400020046,subTime,240
400020051,maxLevel,25
400020051,damage,150+6*x
400020051,attackCount,3
400020051,mobCount,12
400020051,time,5
400020051,subTime,500
400020051,attackDelay,320
400020051,cooltime,2
400021048,maxLevel,25
400021048,ppCon,10
400021048,cooltime,90
400021048,time,30
400021048,attackDelay,390
400021048,x,3
400021048,y,15
400021048,z,2
400021048,w,75
400021048,damage,500+20*x
400021048,mobCount,10
400021048,attackCount,5
400021048,u,700+28*x
400021048,v,12
400021048,s,12
400021048,mpCon,1
400021053,maxLevel,25
400021053,damage,700+28*x
400021053,attackCount,12
400021053,mobCount,12
400021061,maxLevel,25
400021061,mpCon,30
400021061,damage,1156+47*x
400021061,attackCount,5
400021061,mobCount,15
400021061,cooltime,180
400021061,time,6
400021061,subTime,120
400021061,bdR,20
400021062,maxLevel,25
400021062,damage,1593+63*x
400021062,attackCount,6
400021062,cooltimeMS,1000
400021062,mobCount,15
400021062,bdR,20
400021063,maxLevel,25
400021063,mpCon,200
400021063,damage,500+20*x
400021063,time,40
400021063,cooltime,180
400021063,mobCount,12
400021063,subTime,1500
400021063,y,3
400021063,attackCount,12
400021064,maxLevel,25
400021064,damage,500+20*x
400021064,mobCount,12
400021064,attackCount,12
400021065,maxLevel,25
400021065,damage,1000+40*x
400021065,mobCount,12
400021065,attackCount,12
400021066,mpCon,1000
400021066,cooltime,75
400021066,damage,200+8*x
400021066,x,600
400021066,t,0.6
400021066,maxLevel,25
400021066,attackCount,6
400021066,mobCount,12
400021066,y,3
400021067,mpCon,1000
400021067,x,3
400021067,time,30
400021067,cooltime,120
400021067,maxLevel,25
400021067,damage,850+34*x
400021067,s,-25
400021067,v,-75
400021067,subTime,9
400021067,z,3
400021067,mobCount,10
400021067,attackCount,9
400021068,maxLevel,25
400021068,time,30
400021068,x,20000
400021068,q,20
400021068,y,2
400021068,z,50+x
400021068,u,5+x
400021068,mpCon,500
400021068,cooltimeMS,2500
400021068,madX,5+2*x
400021068,w,100
400021069,mpCon,1000
400021069,x,4000
400021069,w,4
400021069,time,30
400021069,cooltime,90
400021069,maxLevel,25
400021069,damage,800+32*x
400021069,attackCount,12
400021069,mobCount,12
400021069,y,200
400021069,t,0.2
400021069,z,2
400021069,s,3
400021069,subTime,2000
400021070,maxLevel,25
400021070,damage,350+14*x
400021070,mobCount,6
400021070,attackCount,4
400021070,attackDelay,350
400021070,mpCon,350
400021070,cooltime,10
400021070,hp,15+x
400021070,y,350
400021070,w,12
400021070,dot,350+14*x
400021070,z,12
400021070,q,15
400021070,q2,5+d(x/5)
400021070,w2,1
400021070,time,8
400021077,damage,350+14*x
400021077,attackCount,12
400021077,mobCount,15
400021077,maxLevel,25
400021077,attackDelay,630
400021077,indieDamR,5+d(x/5)
400021077,time,8
400021077,x,1
400021071,maxLevel,25
400021071,mpCon,2000
400021071,time,30
400021071,cooltime,45
400021071,damage,450+18*x
400021071,x,12
400021071,range,550
400021071,attackCount,7
400021071,cr,100
400021071,ignoreMobpdpR,100
400021071,s,13
400021071,u,3000
400021071,w,3
400021072,maxLevel,25
400021072,mpCon,75
400021072,damage,550+22*x
400021072,mobCount,12
400021072,attackCount,8
400021072,x,10
400021072,y,12000
400021072,z,12
400021072,u,1000
400021072,cooltimeMS,2500
400021072,updatableTime,12000
400021072,attackDelay,120
400021072,cr,50
400021072,ignoreMobpdpR,50
400021073,maxLevel,25
400021073,damage,475+19*x
400021073,cooltime,180
400021073,time,9+d(x/10)
400021073,z,12
400021073,x,25
400021073,y,3
400021073,mpCon,1000
400021073,attackCount,8
400021073,mobCount,12
400021073,ignoreMobpdpR,100
400021074,maxLevel,25
400021074,damage,550+22*x
400021074,mobCount,8
400021074,attackCount,6
400021074,ppCon,3
400021074,w2,762
400021074,x,500+20*x
400021074,y,3
400021074,z,8
400021074,s,4
400021074,u,1
400021074,ppRecovery,1
400021074,mpCon,1
400021075,maxLevel,25
400021075,mobCount,8
400021075,attackCount,3
400021075,damage,500+20*x
400021075,w,1410
400021075,x,4
400021075,y,270
400021075,updatableTime,2550
400021075,ppRecovery,1
400021076,maxLevel,25
400021076,damage,550+22*x
400021076,mobCount,5
400021076,attackCount,6
400021076,w,450
400021076,x,1
400021076,y,0
400021076,updatableTime,600
400021086,maxLevel,25
400021086,mpCon,40
400021086,damage,235+10*x
400021086,attackCount,10
400021086,mobCount,6
400021086,cooltimeMS,1500
400021086,updatableTime,12000
400021086,attackDelay,240
400021086,y,8
400021086,x,8500
400021086,t,8.5
400021086,u,1000
400021086,w,0
400021087,maxLevel,25
400021087,mpCon,1000
400021087,cooltime,180
400021087,time,40
400021087,x,2
400021087,y,1
400021087,s,2
400021087,u,6
400021087,v,15
400021087,cr,100
400021087,ignoreMobpdpR,20
400021087,t,0.6
400021087,q,800+32*x
400021087,w,8
400021087,u2,6
400021087,s2,6
400021087,indieNBDR,30
400021087,w2,30
400021088,maxLevel,20
400021088,mpCon,15
400021088,range,650
400021088,damage,60+2*x
400021088,mobCount,8
400021088,attackCount,4
400021088,updatableTime,510
400021088,z,20
400021088,q,140
400021088,q2,90
400021088,x,1
400021088,w,300
400021088,y,30
400021088,u,90
400021088,v,80
400021113,maxLevel,25
400021113,damage,800+32*x
400021113,mobCount,8
400021113,attackCount,6
400021113,subTime,600
400021089,maxLevel,25
400021089,y,2
400021089,z,1800
400021089,time,15
400021089,range,400
400021089,x,6
400021089,q,50
400021092,maxLevel,25
400021092,mpCon,250
400021092,v,100
400021092,damage,150+6*x
400021092,attackCount,7
400021092,cooltime,90
400021092,time,60
400021092,x,1
400021092,y,1
400021092,w,1
400021092,z,15+x
400021092,range,700
400021092,s,-43
400021092,q,360
400021092,q2,600
400021092,u,12
400021092,u2,30
400021092,w2,2
400021092,subTime,1
400021092,dot,15
400021092,mobCount,1
400021093,maxLevel,25
400021093,time,30
400021093,x,2
400021093,y,1
400021093,indieMad,15
400021094,maxLevel,25
400021094,mpCon,1000
400021094,cooltime,120
400021094,damage,300+12*x
400021094,x,30
400021094,subTime,330
400021094,speed,18
400021094,range,1200
400021094,w,60
400021094,time,40000
400021094,attackCount,8
400021094,w2,180
400021094,mobCount,1
400021094,y,60
400021094,z,60
400021094,q,125
400021094,s2,420
400021094,u,3400
400021094,t,3.4
400021094,s,200+8*x
400021094,dot,4
400021094,prop,2
400021094,v,5
400021094,v2,12
400021112,maxLevel,25
400021112,attackCount,4
400021112,mobCount,2
400021112,damage,200+8*x
400021096,maxLevel,25
400021096,mobCount,1
400021096,attackCount,6
400021096,damage,200+8*x
400021096,ppCon,5
400021096,cooltime,60
400021096,time,22
400021096,q,20
400021096,s,810
400021096,x,500+20*x
400021096,y,8
400021096,z,6
400021096,w,600+24*x
400021096,u,15
400021096,v,10
400021096,prop,3
400021096,range,40
400021096,attackDelay,750
400021097,maxLevel,25
400021097,mobCount,6
400021097,damage,500+20*x
400021097,attackCount,8
400021097,w,5
400021097,x,300
400021097,cooltimeMS,3600
400021097,y,1200
400021097,z,3
400021097,q,120
400021097,updatableTime,22000
400021097,s,810
400021097,u,40
400021097,range,400
400021098,maxLevel,25
400021098,mobCount,10
400021098,damage,600+24*x
400021098,attackCount,15
400021098,w,900
400021098,x,175
400021098,y,-90
400021104,maxLevel,25
400021104,time,22
400021099,maxLevel,25
400021099,mpCon,500
400021099,time,130+x
400021099,x,2
400021099,prop,3
400021099,y,2
400021099,range,1100
400021099,subTime,5000
400021099,u,5
400021099,z,2000
400021099,v,2
400021099,cooltime,180
400021099,q,350
400021099,u2,25
400021099,s,5+2*x
400021099,t,1.5
400021099,q2,450+18*x
400021099,v2,5
400021099,s2,3
400021099,w2,50
400021100,maxLevel,25
400021100,indieMad,5+2*x
400021100,time,25
400021100,w,500
400021111,maxLevel,25
400021111,damage,450+18*x
400021111,attackCount,5
400021111,mobCount,3
400021111,cooltimeMS,1500
400021095,maxLevel,25
400021095,mpCon,240
400021095,cooltimeMS,5000-x*50
400021095,damage,235+x
400021095,time,7
400021095,attackDelay,360
400021095,z,270
400021095,attackCount,6
400021095,mobCount,6
400021095,madX,5+x
400021095,updatableTime,1000
400021095,y,3
400021095,w,1
400021095,x,16
400021101,maxLevel,25
400021101,mpCon,1000
400021101,damage,250+10*x
400021101,mobCount,2
400021101,attackCount,4
400021101,u,17
400021101,cooltime,25
400021101,x,3
400021101,y,20
400021101,z,5
400021101,v,5
400021101,q,150+6*x
400021101,s,30+x
400021101,w,9
400021101,w2,3
400021101,s2,5
400021102,maxLevel,25
400021102,x,3
400021102,time,20
400021102,y,1800
400021102,range,330
400021102,w,5
400021102,subTime,540
400021102,z,480
400021102,q,90
400021102,u,9
400021102,v,43
400021102,v2,350
400021102,w2,3
400021102,bulletCount,1
400021102,s,1
400021103,maxLevel,25
400021103,mobCount,1
400021103,attackCount,5
400021103,u,30+x
400021103,damage,150+6*x
400021105,maxLevel,25
400021105,mpCon,1200
400021105,cooltime,180
400021105,u,4
400021105,v,1
400021105,x,6
400021105,s,2
400021105,w,900
400021105,u2,1
400021105,time,45
400021105,y,3
400021105,z,375+15*x
400021105,q,4
400021105,q2,1
400021105,mobCount,7
400021105,range,75+3*x
400021105,prop,10
400021105,subTime,650+26*x
400021105,dot,600+24*x
400021105,cr,100
400021105,v2,20
400021105,t,0.9
400021106,maxLevel,25
400021106,attackCount,1
400021106,mobCount,1
400021106,bulletCount,1
400021106,damage,525+21*x
400021106,w,75+3*x
400021106,w2,3000
400021107,maxLevel,25
400021107,attackCount,4
400021107,mobCount,3
400021107,damage,375+15*x
400021107,x,1
400021108,maxLevel,25
400021108,attackCount,4
400021108,mobCount,7
400021108,damage,375+15*x
400021108,w,0
400021108,v,1000
400021108,u,30
400021108,u2,0
400021108,x,240
400021109,maxLevel,25
400021109,attackCount,10
400021109,mobCount,1
400021109,damage,600+24*x
400021109,w,600
400021109,w2,30
400021109,v,450
400021109,v2,25
400021109,u,0
400021109,u2,60
400021109,q,15
400021109,q2,120
400021109,s,10
400021109,s2,-1
400021110,maxLevel,25
400021110,attackCount,10
400021110,mobCount,1
400021110,damage,650+26*x
400021110,w,600
400021110,w2,30
400021110,v,450
400021110,v2,25
400021110,u,0
400021110,u2,60
400021110,q,15
400021110,q2,135
400021110,s,10
400021110,s2,1
400021122,maxLevel,25
400021122,mpCon,500
400021122,u,5
400021122,cooltime,60
400021122,mobCount,1
400021122,bulletCount,7
400021122,damage,600+24*x
400021122,attackCount,5
400021122,x,50
400021122,v,30
400021122,w,12
400021123,maxLevel,25
400021123,mpCon,1200
400021123,cooltime,180
400021123,damage,830+34*x
400021123,attackCount,10
400021123,mobCount,10
400021123,x,3
400021123,u,1015+41*x
400021123,u2,10
400021123,v,15
400021123,v2,7
400021124,maxLevel,25
400021124,damage,830+34*x
400021124,attackCount,10
400021124,mobCount,10
400021124,updatableTime,5000
400021125,maxLevel,25
400021125,mobCount,10
400021125,damage,830+34*x
400021125,attackCount,10
400021125,updatableTime,5000
400021126,maxLevel,25
400021126,mobCount,10
400021126,damage,830+34*x
400021126,attackCount,10
400021126,updatableTime,5000
400021127,maxLevel,25
400021127,mobCount,10
400021127,damage,830+34*x
400021127,attackCount,10
400021127,updatableTime,5000
400021128,maxLevel,25
400021128,mobCount,10
400021128,damage,1015+41*x
400021128,attackCount,15
400021128,updatableTime,5000
400021129,maxLevel,25
400021129,mpCon,80
400021129,attackCount,8
400021129,mobCount,10
400021129,damage,520+20*x
400021129,cooltime,20
400021129,updatableTime,1800
400021129,x,5
400021130,maxLevel,25
400021130,mpCon,500
400021130,x,500
400021130,y,150
400021130,u,3
400021130,w,900
400021130,cooltime,60
400021130,damage,300+12*x
400021130,attackCount,4
400021130,mobCount,6
400021130,w2,20
400021130,time,30
400021131,maxLevel,25
400021131,damage,300+12*x
400021131,attackCount,4
400021131,mobCount,6
400021131,speed,3
400021131,v,50
400021131,attackDelay,240
400021131,w,20
400021131,range,300
400021131,time,30000
400031000,maxLevel,25
400031000,mpCon,350
400031000,x,1
400031000,z,90
400031000,damage,400+16*x
400031000,attackCount,1
400031000,nbdR,20
400031001,maxLevel,25
400031001,damage,400+16*x
400031001,mobCount,1
400031001,attackCount,1
400031001,z,90
400031001,range,350
400031001,time,60
400031001,x,1
400031023,maxLevel,25
400031023,cooltime,120
400031023,mpCon,500
400031023,time,30
400031023,x,20+x
400031002,maxLevel,25
400031002,mpCon,1000
400031002,time,40+x
400031002,cooltime,120
400031002,indieDamR,15+d(x/2)
400031002,t,2.5
400031002,x,5
400031002,w,7
400031002,z,10
400031002,q,700+28*x
400031002,y,6
400031002,s,8
400031002,v,2
400030002,maxLevel,25
400030002,mpCon,0
400030002,damage,700+28*x
400030002,time,2500
400030002,subTime,1000
400030002,attackCount,7
400030002,mobCount,10
400030002,areaDotCount,20
400030002,x,5000
400030002,y,6
400030002,z,8
400030002,w,2
400031003,maxLevel,25
400031003,mpCon,500
400031003,damage,325+13*x
400031003,mobCount,10
400031003,attackCount,3
400031003,x,20
400031003,y,3
400031003,z,2
400031003,time,10000
400031003,s,10
400031003,attackDelay,150
400031003,t,2
400031003,speed,200
400031003,w,785+31*x
400031003,w2,3
400031003,q,15
400031003,v,25
400031003,u,180
400031003,u2,210
400031003,s2,375+19*x
400031004,maxLevel,25
400031004,mpCon,500
400031004,damage,785+31*x
400031004,mobCount,15
400031004,attackCount,3
400031004,time,10000
400031004,attackDelay,150
400031004,t,2
400031004,speed,200
400031004,x,20
400031004,v,20
400031004,u,210
400031068,maxLevel,25
400031068,mpCon,500
400031068,damage,375+19*x
400031068,mobCount,15
400031068,attackCount,3
400031068,time,10000
400031068,attackDelay,150
400031068,t,2
400031068,speed,200
400031068,v,20
400031068,u,210
400031005,maxLevel,25
400031005,mpCon,1000
400031005,time,40
400031005,range,500
400031005,cooltime,150-x
400031005,attackDelay,500
400031005,x,75+d(x/2)
400031005,y,6+d(x/25)
400031005,z,3
400031005,padX,5+2*x
400031005,q,2+d(x/25)
400031005,w,180+x
400031005,s,50
400031005,u,150
400031005,q2,300
400031005,w2,300
400031006,maxLevel,25
400031006,mpCon,1000
400031006,cooltime,60
400031006,time,2
400031006,x,1
400031006,damage,950+30*x
400031006,v,30
400031006,s,15
400031006,attackCount,14
400031006,mobCount,12
400031006,cr,100
400031006,y,15
400031006,z,20
400031006,w,100
400031006,u,155
400031006,ignoreMobpdpR,100
400031006,s2,15
400031006,u2,1
400031006,q,4
400031006,v2,1500
400031010,maxLevel,25
400031010,damage,950+30*x
400031010,attackCount,14
400031010,mobCount,12
400031010,y,15
400031010,z,20
400031010,w,100
400031010,u,155
400031010,s2,20
400031010,u2,300
400031010,v2,150
400031010,updatableTime,600
400031007,maxLevel,25
400031007,mpCon,1000
400031007,x,30+x
400031007,y,300
400031007,z,90
400031007,time,60+x
400031007,cooltime,180
400031007,s,16444797
400031007,s2,10
400031007,damage,450+15*x
400031007,attackCount,8
400031007,mobCount,10
400031008,maxLevel,25
400031008,x,30+x
400031008,y,600
400031008,z,70
400031008,time,60+x
400031008,s,16444797
400031009,maxLevel,25
400031009,x,30+x
400031009,y,900
400031009,z,50
400031009,time,60+x
400031009,s,16444797
400031011,maxLevel,25
400031011,attackCount,8
400031011,mobCount,10
400031011,damage,450+15*x
400031012,maxLevel,25
400031012,mpCon,1000
400031012,cooltime,120
400031012,damage,350+13*x
400031012,y,9
400031012,attackCount,12
400031012,mobCount,15
400031012,x,8000+d(x/10)*1000
400031012,cr,100
400031012,ignoreMobpdpR,100
400031012,u,450+18*x
400031012,w,4
400031012,v,15
400031012,q,3
400031012,prop,100
400031012,updatableTime,4200
400031012,s,8+d(x/10)
400031012,w2,3000
400031013,maxLevel,25
400031013,damage,450+18*x
400031013,mobCount,15
400031013,attackCount,15
400031013,q,3
400031013,prop,100
400031013,updatableTime,4200
400031014,maxLevel,25
400031014,cooltime,120
400031014,mpCon,1000
400031015,mpCon,800
400031015,time,72
400031015,maxLevel,25
400031015,cooltime,120
400031015,damage,600+24*x
400031015,attackCount,5
400031015,mobCount,10
400031015,ignoreMobpdpR,25
400031016,damage,600+24*x
400031016,mobCount,10
400031016,attackCount,5
400031016,maxLevel,30
400031017,maxLevel,25
400031017,mpCon,1000
400031017,indieDamReduceR,25
400031017,cooltime,90
400031017,time,15+d(x/3)
400031017,w,650+26*x
400031017,z,9
400031017,v,12
400031017,indiePadR,5+d(x/2)
400031060,mpCon,0
400031060,maxLevel,25
400031060,x,625
400031060,y,425
400031018,maxLevel,25
400031018,damage,650+26*x
400031018,mobCount,12
400031018,attackCount,9
400031018,y,600
400031018,cooltimeMS,950
400031019,maxLevel,25
400031019,damage,650+26*x
400031019,attackCount,9
400031019,mobCount,12
400031019,cooltimeMS,950
400031020,maxLevel,25
400031020,mpCon,800
400031020,damage,400+16*x
400031020,attackCount,3
400031020,subTime,180
400031020,time,30
400031020,cooltime,120
400031020,u,10
400031020,w,400+16*x
400031020,z,3
400031020,y,360
400031020,q,1
400031020,s,3
400031020,x,3
400031020,q2,1
400031021,maxLevel,25
400031021,x,10
400031021,damage,400+16*x
400031021,attackCount,3
400031021,subTime,180
400031021,time,1000
400031021,y,240
400031022,maxLevel,25
400031022,mpCon,500
400031022,cooltime,10
400031022,time,8
400031022,damage,550+22*x
400031022,attackCount,3
400031022,x,10
400031022,w,15
400031022,dot,500+20*x
400031022,dotTime,9
400031022,dotInterval,1
400031024,maxLevel,25
400031024,mpCon,50
400031024,damage,400+16*x
400031024,attackCount,12
400031024,mobCount,10
400031024,attackDelay,120
400031024,updatableTime,6000
400031024,t,0.3
400031024,cooltime,180
400031024,x,140
400031024,s,6
400031024,y,300
400031025,maxLevel,25
400031025,mpCon,750
400031025,cooltime,10
400031025,x,3000
400031025,u,500+20*x
400031025,u2,750+30*x
400031025,v,10
400031025,y,10
400031025,updatableTime,10000
400031025,s,10
400031025,ignoreMobpdpR,50
400031025,cr,100
400031026,maxLevel,25
400031026,damage,500+20*x
400031026,mobCount,10
400031026,attackCount,10
400031026,attackDelay,100
400031026,mpCon,750
400031027,maxLevel,25
400031027,damage,750+30*x
400031027,mobCount,10
400031027,attackCount,10
400031027,attackDelay,100
400031027,mpCon,750
400031028,maxLevel,25
400031028,mpCon,1000
400031028,time,40
400031028,cooltime,120
400031028,x,2000
400031028,z,2
400031028,y,6
400031028,w,90
400031028,attackCount,9
400031028,mobCount,6
400031028,damage,250+10*x
400031028,range,550
400031028,indiePadR,5+d(x/2)
400031028,u,5
400031028,u2,18
400031029,maxLevel,25
400031029,damage,250+10*x
400031029,attackCount,9
400031029,mobCount,6
400031029,bulletCount,1
400031029,x,1
400031029,z,75
400031029,range,400
400031030,maxLevel,25
400031030,time,45
400031030,y,0
400031030,mpCon,1000
400031030,w,300
400031030,z,1
400031030,cooltime,90
400031030,dot,550+22*x
400031030,s,50
400031030,q,5
400031030,q2,3
400031030,w2,2
400031031,maxLevel,25
400031031,mobCount,3
400031031,damage,550+22*x
400031031,attackCount,5
400031031,x,50
400031031,cooltime,2
400031032,maxLevel,25
400031032,x,300
400031032,cooltimeMS,500
400031032,w,4500
400031032,t,4.5
400031032,z,8
400031032,damage,600+24*x
400031032,attackCount,6
400031032,mobCount,8
400031033,maxLevel,25
400031033,damage,600+24*x
400031033,mobCount,8
400031033,attackCount,6
400031033,subTime,2500
400031033,time,3000
400031033,x,100
400031033,y,35
400031033,mpCon,300
400031034,maxLevel,25
400031034,cooltime,120
400031034,forceCon,200
400031034,x,25
400031034,time,1800
400031034,updatableTime,1740
400031034,u,15
400031034,v,400+20*x
400031034,w,15
400031034,ignoreMobpdpR,100
400031034,z,6
400031035,maxLevel,25
400031035,damage,400+20*x
400031035,mobCount,15
400031035,attackCount,15
400031035,cooltime,100
400031035,updatableTime,600
400031036,maxLevel,25
400031036,forceCon,300
400031036,damage,400+20*x
400031036,mobCount,12
400031036,attackCount,5
400031036,attackDelay,250
400031036,x,2
400031036,time,27000
400031036,speed,200
400031036,cooltime,120
400031036,u,27
400031036,v,20
400031036,u2,400+20*x
400031036,v2,6
400031036,z,10
400031036,y,12
400031067,maxLevel,25
400031067,forceCon,300
400031067,damage,400+20*x
400031067,mobCount,12
400031067,attackCount,6
400031067,attackDelay,120
400031067,x,2
400031067,time,10000
400031067,u,10
400031067,v,20
400031067,speed,200
400031067,cooltime,120
400031067,u2,400+20*x
400031067,v2,5
400031067,z,27
400031067,y,12
400031037,maxLevel,25
400031037,forceCon,300
400031037,time,6+d(x/5)
400031037,y,20
400031037,cooltime,120
400031037,subTime,500
400031037,damage,400+12*x
400031037,mobCount,8
400031037,attackCount,4
400031038,maxLevel,25
400031038,forceCon,300
400031038,time,6+d(x/5)
400031038,x,40
400031038,cooltime,120
400031039,maxLevel,25
400031039,forceCon,300
400031039,time,6+d(x/5)
400031039,y,40
400031039,cooltime,120
400031039,subTime,500
400031039,damage,500+18*x
400031039,mobCount,15
400031039,attackCount,4
400031040,maxLevel,25
400031040,forceCon,300
400031040,time,6+d(x/5)
400031040,y,40
400031040,cooltime,120
400031040,z,2000
400031040,u,2
400031040,subTime,500
400031040,damage,500+18*x
400031040,mobCount,10
400031040,attackCount,4
400031041,maxLevel,25
400031041,time,6+d(x/5)
400031042,maxLevel,25
400031042,time,6+d(x/5)
400031043,maxLevel,25
400031043,time,6+d(x/5)
400031044,maxLevel,25
400031044,cooltime,180
400031044,mpCon,1200
400031044,time,30
400031044,x,2600
400031044,y,1600
400031044,w,180
400031044,u,350+15*x
400031044,v,4
400031044,s,4
400031044,t,1.4
400031045,maxLevel,25
400031045,bulletCount,4
400031045,mobCount,1
400031045,damage,350+15*x
400031045,attackCount,4
400031045,prop,100
400031045,cooltimeMS,1410
400031046,maxLevel,25
400031046,mpCon,1000
400031046,damage,605+20*x
400031046,attackCount,7
400031046,mobCount,8
400031046,attackDelay,100
400031046,updatableTime,5000
400031046,t,5.0
400031046,cooltime,120
400031046,x,100
400031046,w,-12
400031046,ignoreMobpdpR,20
400031057,maxLevel,25
400031057,cooltime,120
400031057,x,250
400031057,y,22
400031057,w,500+20*x
400031057,u,10
400031057,v,625+25*x
400031057,q,10
400031057,s,8
400031057,range,4
400031057,prop,4
400031057,u2,3
400031057,v2,6
400031057,q2,700+28*x
400031057,s2,5
400031057,w2,40
400031047,maxLevel,25
400031047,forceCon,250
400031047,cooltime,120
400031047,time,22
400031047,x,1000
400031047,attackDelay,360
400031047,y,2000
400031047,subTime,4000
400031047,w,-150
400031047,s,30
400031047,q,500+20*x
400031048,maxLevel,25
400031048,bulletCount,3
400031048,attackCount,1
400031048,damage,500+20*x
400031048,attackDelay,120
400031049,maxLevel,25
400031049,forceCon,250
400031049,cooltime,120
400031049,time,10
400031049,u,2000
400031049,w,-150
400031049,s,30
400031049,x,4
400031049,v,10
400031049,q,8
400031049,z,625+25*x
400031049,y,4
400031050,maxLevel,25
400031050,subTime,90
400031050,w,4
400031050,attackDelay,90
400031050,attackCount,8
400031050,mobCount,10
400031050,damage,625+25*x
400031051,maxLevel,25
400031051,forceCon,250
400031051,cooltime,120
400031051,time,40
400031051,u,3
400031051,x,600
400031051,y,250
400031051,w,3500
400031051,damage,700+28*x
400031051,attackCount,5
400031051,mobCount,6
400031053,maxLevel,25
400031053,x,2
400031053,w,7500
400031053,t,7.5
400031053,y,50
400031053,subTime,50000
400031053,u,50
400031053,z,70
400031053,q,30+2*x
400031053,cooltimeMS,1500
400031053,s,1500
400031053,bulletCount,5
400031053,damage,400+16*x
400031053,attackCount,3
400031053,v,80
400031054,maxLevel,25
400031054,mpCon,80
400031054,damage,400+16*x
400031054,attackCount,3
400031054,mobCount,1
400031054,bulletCount,5
400031054,ballDelay,210
400031054,subTime,30
400031054,q,60
400031054,q2,90
400031055,maxLevel,25
400031055,mpCon,750
400031055,cooltime,120
400031055,time,60
400031055,x,8
400031055,y,150
400031055,w,375+15*x
400031055,u,9
400031055,v,4
400031055,cr,100
400031055,ignoreMobpdpR,25
400031056,maxLevel,25
400031056,mpCon,150
400031056,damage,375+15*x
400031056,attackCount,9
400031056,cancelableTime,420
400031056,updatableTime,3000
400031056,mobCount,1
400031056,z,45
400031058,maxLevel,25
400031058,damage,400+16*x
400031058,mobCount,10
400031058,attackCount,6
400031058,attackDelay,180
400031058,mpCon,750
400031058,cooltime,30
400031058,w,20
400031058,x,-50
400031058,y,50
400031058,time,1
400031059,damage,1
400031059,attackCount,1
400031059,mobCount,10
400031059,maxLevel,25
400031059,x,2400
400031061,maxLevel,25
400031061,mpCon,750
400031061,damage,460+17*x
400031061,attackCount,12
400031061,mobCount,12
400031061,attackDelay,180
400031061,x,100
400031061,y,15
400031061,q,5
400031061,updatableTime,5000
400031061,cooltime,90
400031061,naDebuffInc,1
400031061,u,500
400031061,t,0.5
400031065,maxLevel,25
400031065,mpCon,750
400031065,damage,340+13*x
400031065,attackCount,12
400031065,mobCount,8
