skillID,commonName,commonValue
30000103,mpCon,0
30000103,damage,900
30000103,iceGageCon,5
30000103,mobCount,10
30000103,prop,20
30000103,time,1
30000104,maxLevel,1
30000104,mobCount,10
30000104,mpCon,0
30000104,time,10
30000104,prop,50
30000104,x,2003
30000104,iceGageCon,60
30001105,maxLevel,1
30001105,morph,2002
30001105,mpCon,0
30001105,time,350
30000190,maxLevel,1
30000190,madX,5
30000190,padX,5
30000190,strX,5
30000190,dexX,5
30000190,intX,5
30000190,lukX,5
30010093,maxLevel,1
30010093,x,100
30010093,damage,500
30010093,z,20
30010097,mpCon,0
30010097,damage,600
30010097,mobCount,10
30010097,maxLevel,1
30011098,mpCon,0
30011098,maxLevel,1
30011098,cooltime,5
30010099,damage,1200
30010099,mobCount,10
30010099,maxLevel,1
30010099,iceGageCon,20
30010099,prop,100
30010099,time,3
30010100,maxLevel,1
30010100,damage,500
30010100,attackCount,4
30010100,mobCount,10
30010100,iceGageCon,40
30010100,prop,100
30010100,dot,200
30010100,dotInterval,1
30010100,dotTime,5
30010103,maxLevel,1
30010103,mpCon,0
30010103,damage,900
30010103,iceGageCon,5
30010103,mobCount,10
30010103,prop,20
30010103,time,1
30010104,maxLevel,1
30010104,mobCount,10
30010104,mpCon,0
30010104,time,10
30010104,prop,50
30010104,x,2003
30010104,iceGageCon,60
30011105,maxLevel,1
30011105,morph,2002
30011105,mpCon,0
30011105,time,350
30010190,maxLevel,1
30010190,madX,5
30010190,padX,5
30010190,strX,5
30010190,dexX,5
30010190,intX,5
30010190,lukX,5
30020093,maxLevel,1
30020093,x,100
30020093,damage,500
30020093,z,20
30020097,mpCon,0
30020097,damage,600
30020097,mobCount,10
30020097,maxLevel,1
30021098,mpCon,0
30021098,maxLevel,1
30021098,cooltime,5
30020099,damage,1200
30020099,mobCount,10
30020099,maxLevel,1
30020099,iceGageCon,20
30020099,prop,100
30020099,time,3
30020100,maxLevel,1
30020100,damage,500
30020100,attackCount,4
30020100,mobCount,10
30020100,iceGageCon,40
30020100,prop,100
30020100,dot,200
30020100,dotInterval,1
30020100,dotTime,5
30020103,maxLevel,1
30020103,mpCon,0
30020103,damage,900
30020103,iceGageCon,5
30020103,mobCount,10
30020103,prop,20
30020103,time,1
30020104,maxLevel,1
30020104,mobCount,10
30020104,mpCon,0
30020104,time,10
30020104,prop,50
30020104,x,2003
30020104,iceGageCon,60
30021105,maxLevel,1
30021105,morph,2002
30021105,mpCon,0
30021105,time,350
30020190,maxLevel,1
30020190,madX,5
30020190,padX,5
30020190,strX,5
30020190,dexX,5
30020190,intX,5
30020190,lukX,5
30021238,maxLevel,1
30021238,mpCon,0
30021238,damage,1
30021238,attackCount,1
30021238,mobCount,2
30021238,x,100
31000004,damage,100+x
31000004,mobCount,3
31000004,s,6
31000004,u,3
31000004,v,70+x
31000004,w,2
31000004,x,3
31000004,y,60+x
31000004,z,3
31000004,maxLevel,10
31001000,maxLevel,15
31001000,hpCon,15
31001000,forceCon,4
31001000,damage,35+x
31001000,attackCount,3
31001000,mobCount,8
31001006,damage,100+x
31001006,mobCount,3
31001006,maxLevel,10
31001007,damage,70+x
31001007,attackCount,2
31001007,mobCount,3
31001007,maxLevel,10
31001008,damage,60+x
31001008,attackCount,3
31001008,mobCount,3
31001008,maxLevel,10
31000005,maxLevel,1
31000005,x,400
31000005,PVPdamage,1
31011000,maxLevel,20
31011000,hpRCon,3
31011000,damage,100+5*x
31011000,mobCount,8
31011000,attackCount,2
31011004,maxLevel,20
31011004,hpRCon,4
31011004,damage,100+5*x
31011004,mobCount,8
31011004,attackCount,2
31011005,maxLevel,20
31011005,hpRCon,5
31011005,damage,100+5*x
31011005,mobCount,8
31011005,attackCount,2
31011006,maxLevel,20
31011006,hpRCon,6
31011006,damage,100+5*x
31011006,mobCount,8
31011006,attackCount,2
31011007,maxLevel,20
31011007,hpRCon,7
31011007,damage,100+5*x
31011007,mobCount,8
31011007,attackCount,2
31101000,maxLevel,20
31101000,hpCon,45
31101000,forceCon,6
31101000,damage,70+2*x
31101000,attackCount,4
31101000,mobCount,3
31101000,prop,5+u(x/4)
31101001,forceCon,10
31101001,damage,75+x
31101001,attackCount,3
31101001,mobCount,6
31101001,cooltime,3
31101001,maxLevel,20
31101002,maxLevel,10
31101002,forceCon,18
31101002,damage,200+21*u(x/2)
31101002,mobCount,6
31101002,prop,u(x/3)
31101002,time,1
31101002,cooltime,10
31101003,maxLevel,10
31101003,hpCon,70+40*d(x/5)
31101003,time,20*u(x/2)
31101003,x,1
31101003,y,10+2*x
31101003,prop,u(x/2)
31101003,subTime,1
31110010,maxLevel,1
31110010,damR,60
31110010,x,100
31111000,hpCon,300
31111000,forceCon,20
31111000,damage,105+3*x
31111000,attackCount,4
31111000,mobCount,6
31111000,cr,x
31111000,maxLevel,20
31111001,maxLevel,20
31111001,forceCon,18
31111001,damage,100+2*x
31111001,attackCount,3
31111001,mobCount,6
31111001,prop,u(x/4)
31111001,subProp,u(x/4)
31111001,time,1
31111005,maxLevel,20
31111005,hpCon,80
31111005,forceCon,12
31111005,damage,65+2*x
31111005,attackCount,4
31111005,mobCount,4
31111005,dot,40+2*x
31111005,dotInterval,1
31111005,dotTime,3+d(x/10)
31110004,maxLevel,10
31110004,hpCon,100+20*d(x/2)
31110004,time,30+6*x
31110004,x,10+4*x
31110004,y,10+2*x
31110004,z,10+2*x
31110006,x,5+u(x/2)
31110006,y,5+u(x/2)
31110006,maxLevel,10
31110008,maxLevel,10
31110008,x,u(x/2)
31110008,y,u(x/4)
31110008,z,5+u(x/2)
31110009,maxLevel,5
31110009,prop,15*x 
31110009,x,10
31110009,y,2*x
31110009,z,8
31121001,maxLevel,30
31121001,forceCon,30
31121001,damage,120+2*x
31121001,attackCount,5
31121001,mobCount,3
31121001,cr,100
31121001,ignoreMobpdpR,20+x
31121001,bdR,x
31121006,maxLevel,20
31121006,forceCon,80
31121006,damage,300+15*x
31121006,time,1+u(x/10)
31121006,prop,15+x
31121006,mobCount,6
31121006,dot,150+5*x
31121006,dotInterval,1
31121006,dotTime,1+u(x/10)
31121006,cooltime,90-12*d(x/4)
31121006,ignoreMobpdpR,10+x
31121002,maxLevel,9
31121002,forceCon,30
31121002,time,72+12*x
31121002,x,u(x/3)
31121052,maxLevel,1
31121052,hpCon,300
31121052,damage,450
31121052,attackCount,6
31121052,mobCount,8
31121052,bdR,50
31121052,ignoreMobpdpR,50
31121052,cooltime,5
31121052,x,50
31121054,maxLevel,1
31121054,hpCon,300
31121054,forceCon,30
31121054,x,90
31121054,MDamageOver,200000
31121054,reduceForceR,20
31121054,time,60
31121054,cooltime,120
31201000,maxLevel,20
31201000,hpRCon,3
31201000,damage,170+5*x
31201000,attackCount,2
31201000,mobCount,10
31201000,range,300
31201001,maxLevel,20
31201001,hpCon,300
31201001,damage,140+3*x
31201001,attackCount,40
31201001,mobCount,8
31201001,x,1800
31201001,time,10000
31201001,attackDelay,330
31200003,maxLevel,20
31200003,hpCon,300+5*x
31200003,indiePad,2*x
31200003,time,20+8*x
31201007,maxLevel,20
31201007,hpRCon,4
31201007,damage,170+5*x
31201007,attackCount,2
31201007,mobCount,10
31201007,range,300
31201008,maxLevel,20
31201008,hpRCon,5
31201008,damage,170+5*x
31201008,attackCount,2
31201008,mobCount,10
31201008,range,300
31201009,maxLevel,20
31201009,hpRCon,6
31201009,damage,170+5*x
31201009,attackCount,2
31201009,mobCount,10
31201009,range,300
31201010,maxLevel,20
31201010,hpRCon,7
31201010,damage,170+5*x
31201010,attackCount,2
31201010,mobCount,10
31201010,range,400
31211000,maxLevel,20
31211000,hpRCon,5
31211000,damage,350+5*x
31211000,attackCount,2
31211000,mobCount,10
31211001,maxLevel,20
31211001,hpCon,100
31211001,damage,100+5*x
31211001,attackCount,2
31211001,mobCount,12
31211001,x,600+20*x
31211001,y,u(x/2)
31211001,cooltime,35-x
31211003,maxLevel,20
31211003,hpCon,200+20*x
31211003,time,60+12*x
31211003,x,3*x
31211003,y,5*x
31211003,z,5*x
31211004,maxLevel,20
31211004,hpCon,200+20*x
31211004,time,60+12*x
31211004,x,u(x/4)
31211004,y,24000-1000*x
31211004,w,24-x
31211004,indieMhpR,3*x
31210005,maxLevel,20
31210005,x,u(x/10)
31210005,damR,x
31211007,maxLevel,20
31211007,hpRCon,5
31211007,damage,350+5*x
31211007,attackCount,2
31211007,mobCount,10
31211008,maxLevel,20
31211008,hpRCon,5
31211008,damage,350+5*x
31211008,attackCount,2
31211008,mobCount,10
31211009,maxLevel,20
31211009,hpRCon,5
31211009,damage,350+5*x
31211009,attackCount,2
31211009,mobCount,10
31211010,maxLevel,20
31211010,hpRCon,5
31211010,damage,350+5*x
31211010,attackCount,2
31211010,mobCount,10
31211011,maxLevel,20
31211011,hpCon,0
31211011,damage,100+5*x
31211011,attackCount,1
31211011,mobCount,12
31211011,prop,100
31211011,time,4
31221000,maxLevel,30
31221000,hpRCon,4
31221000,damage,300+10*x
31221000,mobCount,6
31221000,attackCount,3
31221000,ignoreMobpdpR,x
31221001,maxLevel,30
31221001,damage,200+10*x
31221001,attackCount,2
31221001,mobCount,2
31221001,bulletCount,2
31221001,cooltime,6
31221001,x,1
31221001,s,100
31221002,maxLevel,30
31221002,hpCon,300+10*x
31221002,damage,200+5*x
31221002,mobCount,12
31221002,attackCount,2
31221002,time,5+d(x/2)
31221002,x,-x
31221003,maxLevel,30
31221003,hpCon,5000
31221003,damage,400+20*x
31221003,time,10+d(x/2)
31221003,prop,60+2*x
31221003,mobCount,15
31221003,cooltime,180-12*d(x/4)
31220004,maxLevel,30
31220004,hpCon,1100+30*x
31220004,damR,x
31220004,indieBooster,-1
31220004,time,60+4*x
31221009,maxLevel,30
31221009,hpRCon,4
31221009,damage,300+10*x
31221009,mobCount,6
31221009,attackCount,3
31221009,ignoreMobpdpR,x
31221010,maxLevel,30
31221010,hpRCon,5
31221010,damage,300+10*x
31221010,mobCount,6
31221010,attackCount,3
31221010,ignoreMobpdpR,x
31221011,maxLevel,30
31221011,hpRCon,6
31221011,damage,300+10*x
31221011,mobCount,6
31221011,attackCount,3
31221011,ignoreMobpdpR,x
31221012,maxLevel,30
31221012,hpRCon,7
31221012,damage,300+10*x
31221012,mobCount,6
31221012,attackCount,4
31221012,ignoreMobpdpR,x
32001000,maxLevel,20
32001000,mpCon,10+d(x/2)
32001000,damage,62+x
32001000,attackCount,3
32001000,mobCount,4
32000012,maxLevel,1
32000012,x,20
32000012,prop,10
32000012,time,5
32101000,maxLevel,20
32101000,mpCon,20+d(x/2)
32101000,damage,79+x
32101000,attackCount,4
32101000,mobCount,4
32101001,maxLevel,20
32101001,mpCon,50+6*u(x/4)
32101001,damage,246+5*x
32101001,mobCount,6
32101001,prop,5+u(x/2)
32101001,time,1
32101001,cooltime,5
32100006,maxLevel,10
32100006,mastery,10+4*x
32100006,x,x
32100006,cr,4*x
32111002,maxLevel,20
32111002,mpCon,30+3*u(x/5)
32111002,damage,90+x
32111002,attackCount,5
32111002,mobCount,4
32111016,maxLevel,20
32111016,mpCon,60+5*u(x/3)
32111016,damage,507+20*d(x/3)
32111016,cooltime,15-2*d(x/3)
32111016,mobCount,4
32111016,cr,5*3*u(x/3)
32110001,maxLevel,20
32110001,damR,u(x/2)
32110020,maxLevel,20
32110020,mpCon,60+5*u(x/3)
32110020,damage,507+20*d(x/3)
32110020,cooltime,15-2*d(x/3)
32110020,mobCount,4
32110020,cr,5*3*u(x/3)
32121002,maxLevel,30
32121002,mpCon,42+3*u(x/5)
32121002,damage,87+x
32121002,attackCount,6
32121002,mobCount,4
32121004,maxLevel,30
32121004,mpCon,400
32121004,damage,777+10*x
32121004,mobCount,15
32121004,cooltime,30
32121004,time,1
32121004,prop,u(x/2)
32121004,damR,2*x
32121017,maxLevel,20
32121017,mpCon,10+5*u(x/5)
32121017,x,u(x/2)
32121018,maxLevel,20
32121018,mpCon,10+5*u(x/5)
32121018,x,u(x/2)
32121010,maxLevel,30
32121010,mpCon,30+2*d(x/3)
32121010,time,21000000
32121010,mobCount,1
32121010,x,2*x
32121010,y,u(x/2)
32121010,z,10+u(x/3)
32121006,maxLevel,30
32121006,mpCon,100+10*u(x/4)
32121006,time,3+u(x/6)
32121006,y,u(x/3)
32121006,cooltime,60
32120000,maxLevel,30
32120000,mpCon,30+5*u(x/5)
32120000,damage,6*x
32120000,x,10+u(x/2)
32120000,madX,3*x
32121052,maxLevel,1
32121052,mpCon,80
32121052,damage,400
32121052,attackCount,2
32121052,x,7
32121052,mobCount,8
32121054,maxLevel,1
32121054,mpCon,100
32121054,x,10
32121054,indieMaxDamageOver,50000
32120055,maxLevel,1
32120055,mpCon,80
32120055,damage,400
32120055,attackCount,5
32120055,mobCount,8
32121056,maxLevel,1
32121056,mpCon,300
32121056,time,180
32121056,cooltime,30
32121056,attackCount,1
32121056,prop,20
33001001,maxLevel,1
33001001,mpCon,20
33001001,x,40
33001001,y,50
33101115,maxLevel,1
33101115,mpCon,20+d(x/3)
33101115,damage,100+5*x
33101115,attackCount,4
33101115,mobCount,8
33101115,x,u(x/2)
33101215,maxLevel,1
33101215,mpCon,20+2*d(x/2)
33101215,damage,383+7*x
33101215,mobCount,4
33101215,prop,u(x/4)
33101215,time,1
33111112,maxLevel,20
33111112,mpCon,14+3*d(x/4)
33111112,damage,95+2*x
33111112,bulletCount,5
33111212,maxLevel,20
33111212,mpCon,14+3*d(x/4)
33111212,damage,95+2*x
33111212,bulletCount,5
33111013,maxLevel,20
33111013,mpCon,40+4*d(x/3)
33111013,damage,130+3*x
33111013,attackCount,2
33111013,mobCount,8
33111013,time,4
33111013,subTime,250
33111013,cooltime,8
33110014,maxLevel,10
33110014,cr,1
33110014,x,1+d(x/3)
33121114,maxLevel,30
33121114,mpCon,7+u(x/10)
33121114,damage,130+2*x
33121017,maxLevel,1
33121017,mpCon,20+d(x/3)
33121017,damage,100+5*x
33121017,attackCount,4
33121017,mobCount,8
33121017,x,u(x/2)
33121016,maxLevel,30
33121016,mpCon,40+4*d(x/3)
33121016,damage,130+3*x
33121016,attackCount,2
33121016,mobCount,8
33121016,time,4
33121016,subTime,250
33121016,cooltime,8
33120011,damage,150+x
33120011,prop,40+u(x/2)
33120011,ar,u(x/3)
33120011,padX,5+u(x/2)
33120011,maxLevel,30
33121155,maxLevel,1
33121155,mpCon,350
33121155,damage,53+x
33121155,mobCount,15
33121155,cooltime,60-2*d(x/2)
33121155,attackCount,11
33121155,x,224+5*x
33121155,y,10
33121155,prop,2*x
33121155,time,5+u(x/6)
33121054,maxLevel,1
33121054,mpCon,200
33121054,time,180
33121054,indieDamR,10
33121054,prop,20
33121054,asrR,20
33121054,x,90
35001002,maxLevel,30
35001002,mpCon,50
35001002,emhp,50*x
35001002,emmp,50*x
35001002,epad,10+x
35001002,epdd,10*x
35001002,emdd,10*x
35001002,prop,100
35001002,indieSpeed,20
35001004,maxLevel,15
35001004,mpCon,25-x
35001004,damage,85+x
35001004,bulletCount,4
35001004,range,300
35001004,mobCount,1+d(x/4)
35001003,maxLevel,10
35001003,mpCon,25+2*u(x/4)
35001003,damage,100+5*x
35001003,mobCount,5+d(x/2)
35001006,maxLevel,10
35001006,mpCon,100-5*x
35001006,mobCount,6
35001006,damage,100+40*u(x/2)
35101001,maxLevel,15
35101001,mpCon,30-x
35101001,damage,100+20*d(x/3)
35101001,bulletCount,4
35101001,range,400
35101001,mobCount,6
35101002,maxLevel,15
35101002,mpCon,40+5*d(x/3)
35101002,damage,200+10*x
35101002,mobCount,4
35101007,maxLevel,20
35101007,prop,u(x/4)
35101007,x,2*x
35101007,y,2*x
35101012,maxLevel,15
35101012,mpCon,120-15*d(x/3)
35101012,damage,100+10*x
35101012,bulletCount,1
35101012,range,400
35101012,mobCount,1
35101012,x,3-d(x/6)
35101012,time,30+2*x
35101012,selfDestruction,250+30*d(x/3)
35111003,maxLevel,1
35111003,mpCon,50
35111003,x,2
35111003,y,1
35111003,z,40
35111003,damage,100
35111003,range,400
35111003,bulletCount,1
35111003,mobCount,1
35111003,prop,100
35111003,cr,50
35111003,u,10
35111003,v,5
35111003,w,20
35111003,emhp,1500
35111003,emmp,1500
35111003,epad,40
35111003,epdd,300
35111003,emdd,300
35111006,maxLevel,20
35111006,mpCon,55-2*d(x/2)
35111006,attackCount,4
35111006,mobCount,4+d(x/5)
35111006,damage,200+15*u(x/2)
35111007,maxLevel,20
35111007,mpCon,55-2*d(x/2)
35111007,range,500
35111007,bulletCount,1
35111007,mobCount,1
35111007,damage,150+15*u(x/2)
35111007,attackCount,6
35111015,maxLevel,10
35111015,mpCon,70-5*d(x/2)
35111015,damage,100+10*x
35111015,mobCount,10
35111015,time,2+d(x/10)
35111015,hcTime,1
35111015,hcProp,u(x/4)
35111015,attackCount,1
35111015,range,500
35111013,maxLevel,20
35111013,mpCon,40+5*d(x/5)
35111013,time,60+6*x
35111013,cooltime,500-30*d(x/2)
35111013,pddR,10
35111013,mhpR,10
35111013,mmpR,10
35111013,cr,5
35111013,damR,10
35111013,expR,0
35111013,u,20
35111013,v,19
35111013,w,2
35110017,maxLevel,15
35110017,mpCon,65
35110017,damage,350+10*x
35110017,mobCount,4
35110017,bulletCount,4
35110017,x,2
35110019,maxLevel,1
35110019,indieBooster,-1
35110019,indieSpeed,10
35121016,maxLevel,30
35121016,mpCon,120-2*d(x/2)
35121016,range,700
35121016,attackCount,7
35121016,mobCount,1
35121016,damage,200+7*u(x/2)
35121016,x,100+10*x
35121016,y,1+d(x/10)
35121016,z,1
35121003,maxLevel,30
35121003,mpCon,400
35121003,damage,578+10*x
35121003,mobCount,15
35121003,cooltime,60-2*d(x/2)
35121003,x,5
35121003,y,100+5*x
35121003,damAbsorbShieldR,x
35121009,maxLevel,30
35121009,mpCon,70+5*u(x/5)
35121009,time,10+5*d(x/15)
35121009,cooltime,90-3*d(x/3)
35121009,x,3
35121009,y,3
35121009,selfDestruction,400+10*x
35121009,u,200+5*x
35120017,maxLevel,5
35120017,damage,650
35120017,x,2
35120017,bulletCount,x
35120017,mobCount,x
35120014,maxLevel,5
35120014,mpCon,60
35120014,time,180+4*x
35120014,cooltime,200
35120014,pddR,10
35120014,mhpR,10
35120014,mmpR,10
35120014,cr,5
35120014,damR,10
35120014,expR,0
35120014,u,15
35120014,v,17
35120014,w,17
35120014,x,17
35120014,prop,10*x
35120018,maxLevel,30
35120018,prop,u(x/2)
35120018,x,x
35121019,maxLevel,30
35121019,damage,100+10*x
35121019,mobCount,1+d(x/10)
35121019,attackCount,1
35121052,maxLevel,1
35121052,mpCon,250
35121052,damage,350
35121052,attackCount,1
35121052,mobCount,8
35121052,time,4
35121052,subTime,400
35121052,cooltime,8
36001000,maxLevel,20
36001000,mpCon,5+d(x/5)
36001000,damage,110+2*x
36001000,mobCount,4
36001000,attackCount,2
36001000,ballDelay,0
36001000,ballDelay1,450
36001001,maxLevel,10
36001001,x,350+40*x
36001001,y,250+30*x
36001001,mpCon,20-x
36001002,maxLevel,20
36001002,powerCon,3
36001002,time,120+6*x
36001002,indiePad,10+x
36000003,maxLevel,10
36000003,accR,x
36000003,psdJump,x
36000003,psdSpeed,4*x
36000003,speedMax,2*x
36000004,maxLevel,1
36000004,x,40
36000004,y,5
36000004,z,5
36000004,u,5
36000004,w,5
36000004,s,5
36101000,mpCon,13+d(x/6)
36101000,damage,93+3*x
36101000,mobCount,6
36101000,attackCount,3
36101000,maxLevel,20
36101000,ballDelay,1
36101000,ballDelay1,90
36101000,ballDelay2,90
36101000,cr,10+x
36101000,accX,10*x
36101008,mpCon,13+d(x/6)
36101008,damage,160+4*x
36101008,mobCount,6
36101008,attackCount,2
36101008,maxLevel,20
36101008,x,10+x
36101008,y,10*x
36101009,maxLevel,20
36101009,mpCon,13+d(x/6)
36101009,damage,115+2*x
36101009,mobCount,8
36101009,attackCount,2
36101009,x,0
36101009,y,950
36101001,maxLevel,15
36101001,mpCon,3+u(x/6)
36101001,powerCon,3
36101001,damage,45+x
36101001,attackCount,1
36101001,mobCount,6
36101001,x,220
36101001,time,8
36101001,range,250
36100002,maxLevel,20
36100002,powerCon,6
36100002,x,2*x
36100002,time,120+6*x
36100007,maxLevel,1
36100007,x,90
36100007,y,7
36100007,z,7
36100007,u,7
36100007,w,7
36100007,s,5
36111000,mpCon,17+d(x/6)
36111000,damage,160+2*x
36111000,mobCount,6
36111000,attackCount,3
36111000,maxLevel,20
36111000,ballDelay,0
36111000,ballDelay1,30
36111000,ballDelay2,600
36111009,mpCon,17+d(x/6)
36111009,damage,190+3*x
36111009,mobCount,8
36111009,attackCount,1
36111009,x,110+4*x
36111009,maxLevel,20
36111010,maxLevel,20
36111010,mpCon,17+d(x/6)
36111010,damage,191+3*x
36111010,mobCount,8
36111010,attackCount,3
36111010,x,0
36111010,y,780
36111001,maxLevel,20
36111001,mpCon,16+d(x/4)
36111001,damage,200+3*x
36111001,attackCount,1
36111001,mobCount,6
36111002,maxLevel,20
36111002,mpCon,17+d(x/6)
36111002,damage,221+4*x
36111002,attackCount,1
36111002,mobCount,6
36111002,x,0
36111002,y,300
36111002,time,300
36111002,subTime,1200
36111002,s,50
36111002,u,10
36111002,v,5
36111008,maxLevel,5
36111008,mpCon,15*x
36111008,x,2*x
36111008,cooltime,80-10*x
36110005,maxLevel,10
36110005,prop,10+2*x
36110005,x,4+u(x/3)
36110005,y,4+u(x/3)
36110005,damage,240+10*x
36110005,time,8
36110005,mobCount,1
36110005,attackCount,3
36110007,maxLevel,1
36110007,x,150
36110007,y,10
36110007,z,10
36110007,u,10
36110007,w,10
36110007,s,10
36121000,maxLevel,30
36121000,mpCon,6+u(x/10)
36121000,damage,135+3*x
36121000,attackCount,1
36121000,mobCount,8
36121000,x,100
36121001,maxLevel,30
36121001,mpCon,22+d(x/8)
36121001,damage,312+4*x
36121001,bulletCount,1
36121001,range,450
36121001,attackCount,5
36121001,mobCount,1
36121001,ignoreMobpdpR,x
36121001,accX,10+3*x
36121011,maxLevel,30
36121011,mpCon,22+d(x/8)
36121011,damage,254+3*x
36121011,mobCount,8
36121011,attackCount,5
36121012,maxLevel,30
36121012,mpCon,22+d(x/8)
36121012,damage,308+3*x
36121012,attackCount,4
36121012,mobCount,12
36121002,mpCon,25+u(x/5)
36121002,time,10+x
36121002,maxLevel,30
36121002,x,x
36121002,y,x
36121002,prop,30+x
36121002,attackCount,1
36121002,mobCount,8
36121002,z,8
36121002,damage,230+2*x
36121002,cooltime,40-u(x/3)
36121013,maxLevel,30
36121013,mpCon,25+u(x/5)
36121013,damage,250+5*x
36121013,mobCount,8
36121013,attackCount,1
36121013,bulletCount,1
36121013,z,9
36121013,time,10+d(x/3)
36121013,cooltime,40-u(x/3)
36121014,mpCon,25+u(x/5)
36121014,time,5+d(x/2)
36121014,maxLevel,30
36121014,x,x
36121014,y,x
36121014,prop,30+x
36121003,maxLevel,30
36121003,powerCon,20
36121003,time,15+d(x/2)
36121003,x,x
36121003,indieDamR,x
36120005,prop,5+u(x/2)
36120005,maxLevel,30
36120004,maxLevel,30
36120004,mpCon,30+u(x/6)
36120004,time,30+5*x
36120004,y,x
36120004,x,10+4*d(x/3)
36120010,maxLevel,1
36120010,x,260
36120010,y,10
36120010,z,10
36120010,u,10
36120010,w,10
36120010,s,10
36120016,maxLevel,1
36120016,x,330
36120016,y,5
36120016,z,5
36120016,u,5
36120016,w,5
37001000,maxLevel,20
37001000,mpCon,7+u(x/4)
37001000,damage,55+x
37001000,attackCount,u(x/4)
37001000,mobCount,u(x/5)
37001000,q,90
37001000,q2,700
37001001,maxLevel,1
37001001,w2,500
37001002,maxLevel,10
37001002,mpCon,20+2*x
37001002,damage,5*x
37001002,time,5
37001002,x,3
37001002,attackCount,5+u(x/2)
37001002,mobCount,5+x
37001002,ignoreMobpdpR,20
37001002,v,9
37001002,v2,300
37001003,maxLevel,10
37001003,mpCon,20-x
37001003,x,350
37001003,y,100
37001004,maxLevel,10
37001004,mpCon,60-5*x
37001004,damage,65+9*x
37001004,mobCount,6
37001004,attackCount,2
37001004,x,650
37001004,y,450
37001004,v,650
37001004,v2,550
37001004,extraSkillInfo,37001005
37000005,maxLevel,10
37000005,mpCon,60-5*x
37000005,damage,65+9*x
37000005,mobCount,6
37000005,attackCount,2
37000005,x,0
37000005,y,900
37000006,maxLevel,10
37000006,stanceProp,4*x
37000006,x,x
37000006,y,15-d(x/2)
37000006,z,100
37000008,maxLevel,10
37000008,damage,5*x
37000008,attackCount,u(x/5)
37000008,mobCount,6
37000008,x,3
37000009,maxLevel,20
37000009,mobCount,4
37000009,attackCount,1
37000009,damage,20+x
37000009,s2,1
37000010,maxLevel,1
37000011,maxLevel,10
37000011,mpCon,20+2*x
37000011,damage,5*x
37000011,time,5
37000011,x,3
37000011,attackCount,5+u(x/2)
37000011,mobCount,5+x
37000011,ignoreMobpdpR,20
37000011,v,9
37000011,v2,300
37000012,maxLevel,10
37000012,mpCon,20+2*x
37000012,damage,5*x
37000012,time,5
37000012,x,3
37000012,attackCount,5+u(x/2)
37000012,mobCount,5+x
37000012,ignoreMobpdpR,20
37000012,v,9
37000012,v2,300
37000013,maxLevel,10
37000013,mpCon,20+2*x
37000013,damage,5*x
37000013,time,5
37000013,x,3
37000013,attackCount,5+u(x/2)
37000013,mobCount,5+x
37000013,ignoreMobpdpR,20
37000013,v,9
37000013,v2,300
37101000,maxLevel,20
37101000,mpCon,5+3*u(x/4)
37101000,damage,110+2*x
37101000,attackCount,3+d(x/10)
37101000,mobCount,1+u(x/5)
37101000,q,90
37101000,q2,1000
37100004,maxLevel,10
37100004,mastery,5*x
37100004,cr,15*x
37100004,padX,2*x
37100008,maxLevel,20
37100008,mobCount,4
37100008,attackCount,2
37100008,damage,50+2*x
37100008,s2,1
37100009,maxLevel,20
37100009,damage,50+x
37100009,attackCount,3
37100009,mobCount,6
37100009,x,4
37111000,maxLevel,20
37111000,damage,125+3*x
37111000,attackCount,3+d(x/10)
37111000,mobCount,1+u(x/5)
37111000,time,u(x/4)
37111000,x,u(x/10)
37111000,w,50
37111000,mpCon,20+d(x/2)
37111000,damPlus,5+x
37111000,w2,800
37111000,onActive,20
37110001,maxLevel,20
37110001,mpCon,20+d(x/2)
37110001,damage,125+3*x
37110001,attackCount,3+d(x/10)
37110001,mobCount,1+u(x/5)
37110001,time,u(x/4)
37110001,x,u(x/10)
37110001,w,180
37110001,w2,800
37110001,q,50
37110001,q2,900
37110001,u2,1
37110001,onActive,20
37110001,subTime,1000
37110002,maxLevel,20
37110002,damage,350
37110002,attackCount,3
37110002,mobCount,8
37110002,x,u(x/10)
37110002,y,5+d(x/4)
37110002,time,u(x/4)
37110002,subTime,1000
37111003,maxLevel,15
37111003,mpCon,16-d(x/2)
37111003,damPlus,4*x
37111003,w,10+5*x
37111003,w2,800
37111003,v,20
37111003,v2,360
37110004,maxLevel,15
37110004,mpCon,16-d(x/2)
37110004,w,10+5*x
37110004,q,50
37110004,q2,900
37110004,u2,1
37110004,v,20
37110004,v2,360
37111005,maxLevel,20
37111005,mpCon,40-2*d(x/3)
37111005,damage,200+10*x
37111005,attackCount,2
37111005,mobCount,10
37111005,x,2+d(x/10)
37111005,y,520
37111005,v,30
37111005,v2,360
37110008,maxLevel,20
37110008,terR,x
37110008,asrR,x
37110008,x,10+x
37110008,y,10-d(x/4)
37110008,z,50
37110010,maxLevel,20
37110010,damage,70+x
37110010,attackCount,4
37110010,mobCount,6
37110010,x,5
37110011,maxLevel,20
37110011,damage,100+10*x
37110011,attackCount,1
37110011,mobCount,10
37110011,range,50
37121000,maxLevel,30
37121000,mpCon,60+2*x
37121000,damage,100+5*x
37121000,attackCount,3+d(x/10)
37121000,mobCount,3+d(x/10)
37121000,damPlus,4*x
37121000,s,5*x
37121000,u,8
